"Date","Risk","media_mentions","media_mentions_windsor","log_media_mentions","log_media_mentions_windsor","dd_media_mentions","dd_media_mentions_windsor","dd_log_media_mentions","dd_log_media_mentions_windsor","Deaths","Deaths_windsor","log_Deaths","log_Deaths_windsor","dd_Deaths","dd_Deaths_windsor","dd_log_Deaths","dd_log_Deaths_windsor"
"2009-01-01","Homicide",351,351,5.86078622346587,5.86078622346587,-23.5019841269842,-23.1141666666667,-0.0591372540724633,-0.0575095041705165,1348,1348,7.20637729147225,7.20637729147225,-9.96031746031736,-10.2242658730158,-0.00780552285155078,-0.00791828011731255
"2009-01-01","Influenza",47,47,3.85014760171006,3.85014760171006,-11.3948412698413,-11.3948412698413,-0.192333310871106,-0.192333310871106,5299,5299,8.57527340249276,8.57527340249276,-1315.84126984127,-1121.91888888889,-0.170954256241847,-0.153526560841335
"2009-01-01","Overdose",131,131,4.87519732320115,4.87519732320115,5.02777777777777,4.85492063492063,0.0255689594895818,0.0238369933715292,2887,2887,7.96797317966293,7.96797317966293,-93.0436507936511,-93.5701388888888,-0.0371146937298734,-0.0371850948563468
"2009-01-01","Respiratory Diseases",41,41,3.71357206670431,3.71357206670431,-21.1865079365079,-21.2090079365079,-0.40101732631949,-0.401196975000521,13106,13106,9.48082541959944,9.48082541959944,-950.551587301588,-826.715873015874,-0.0648344515384185,-0.0576699797163887
"2009-01-01","STDs",146,146,4.98360662170834,4.98360662170834,22.3730158730159,22.3730158730159,0.153809519114139,0.153809519114139,887,887,6.78784498230958,6.78784498230958,17.7599206349206,25.8065873015872,0.015296945387484,0.0212095813275983
"2009-01-01","Stroke",136,136,4.91265488573605,4.91265488573605,11.6686507936508,11.9556150793651,0.114651672604241,0.117867938903628,12363,12363,9.42246342000693,9.42246342000693,-113.825396825398,-52.2468253968236,-0.00462723080407201,-0.000955088965799433
"2009-01-01","Suicide",233,233,5.4510384535657,5.4510384535657,46.4722222222222,46.4722222222222,0.215544100288147,0.215544100288148,2976,2976,7.99833539595298,7.99833539595298,-29,-25.632380952381,-0.00751881254726072,-0.00601977904890916
"2009-01-01","Terrorism",368,368,5.90808293816893,5.90808293816893,22.7103174603175,22.696130952381,-0.0165773329180166,-0.0167130444965036,0,0,-Inf,-Inf,1.28174603174603,1.28174603174603,NA,NA
"2009-01-01","Traffic Accidents",98,98,4.58496747867057,4.58496747867057,11.7738095238095,11.3980952380952,0.121191649631316,0.113337532514107,3037,3037,8.01862546504575,8.01862546504575,-23.0535714285711,-23.0535714285711,-0.0125570748488091,-0.0125570748488091
"2009-02-01","Alzheimers",117,117,4.76217393479776,4.76217393479776,38.3789682539683,38.3789682539683,0.366199808125447,0.366199808125447,6594,6594,8.79391542363168,8.79391542363168,-120.878968253968,-182.186904761905,-0.0299930509383763,-0.0348215454304945
"2009-02-01","Cancer",459,459,6.12905021006055,6.12905021006055,-55.952380952381,-56.2628571428571,-0.104371700558788,-0.1052079990303,44252,44252,10.6976558471548,10.6976558471548,-2.46031746031804,-130.814126984122,-0.00237756390214372,-0.00511508833155183
"2009-02-01","COVID-19",53,53,3.97029191355212,3.97029191355212,-21.313492063492,-21.3472420634921,-0.185184030667189,-0.185188787208651,0,0,-Inf,-Inf,120.218253968254,120.218253968254,NA,NA
"2009-02-01","Diabetes",97,97,4.57471097850338,4.57471097850338,2.21428571428572,2.21428571428571,0.030641483270383,0.030641483270383,5857,5857,8.67539280608978,8.67539280608978,149.72619047619,149.535257936507,0.0109730369780436,0.0109360486371823
"2009-02-01","Heart",182,182,5.2040066870768,5.2040066870768,40.0535714285714,40.0535714285714,0.240664187081373,0.240664187081373,54988,54988,10.9148702585913,10.9148702585913,1052.68849206349,743.937063492063,0.00633519288544449,0.00238667774015511
"2009-02-01","Homicide",352,352,5.8636311755981,5.8636311755981,20.6765873015873,20.6765873015873,0.0482173197312168,0.0482173197312168,1121,1121,7.02197642307216,7.02197642307216,7.66269841269855,3.44416666666666,-0.00755486054587351,-0.0113775765811246
"2009-02-01","Influenza",51,51,3.93182563272433,3.93182563272433,5.20238095238095,5.20238095238096,0.158501100453165,0.158501100453165,4791,4791,8.47449443688312,8.47449443688312,757.30753968254,557.415158730159,0.0651553815850647,0.0471389976335193
"2009-02-01","Overdose",116,116,4.75359019110636,4.75359019110636,-14.7777777777778,-14.6049206349206,-0.133075231002338,-0.131343264884284,2707,2707,7.9035962896143,7.9035962896143,-14.1408730158728,-14.8286111111111,-0.0137745755048755,-0.0138578722671898
"2009-02-01","Respiratory Diseases",50,50,3.91202300542815,3.91202300542815,11.5753968253968,11.5528968253968,0.244866318504272,0.244686669823242,12139,12139,9.4041786888978,9.4041786888978,479.751984126986,355.048948412699,0.0271742629875771,0.0199038603332564
"2009-02-01","STDs",101,101,4.61512051684126,4.61512051684126,-43.5753968253968,-43.5753968253968,-0.351273095834219,-0.351273095834219,779,779,6.65801104587075,6.65801104587075,-22.125,-30.1716666666666,-0.022698703630458,-0.0286113395705723
"2009-02-01","Stroke",123,123,4.81218435537242,4.81218435537242,-5.45238095238096,-5.42238095238096,-0.0508495697444324,-0.0505245942102936,10824,10824,9.28952116985062,9.28952116985062,-8.88690476190277,-70.4654761904767,-0.0152080951876723,-0.0188802370259449
"2009-02-01","Suicide",174,174,5.15905529921453,5.15905529921453,-46.4126984126984,-46.4126984126984,-0.241715736487112,-0.241715736487112,2720,2720,7.90838715929004,7.90838715929004,52.4226190476193,52.4226190476193,0.012759542414452,0.012759542414452
"2009-02-01","Terrorism",281,281,5.63835466933375,5.63835466933375,-41.7956349206349,-41.7956349206349,-0.135603636246405,-0.135603636246405,0,0,-Inf,-Inf,-0.861111111111109,-0.861111111111111,NA,NA
"2009-02-01","Traffic Accidents",94,94,4.54329478227,4.54329478227,-1.78373015873017,-1.31801587301588,-0.0394714961363274,-0.0298505653071421,2694,2694,7.89878235697031,7.89878235697031,-59.6924603174607,-67.5743650793656,-0.0253923095968798,-0.0286784312727466
"2009-03-01","Alzheimers",135,135,4.90527477843843,4.90527477843843,6.25396825396825,6.28073412698413,0.0448132303019122,0.0449277515909321,7096,7096,8.86728652398942,8.86728652398942,145.164682539683,145.147182539683,0.0303864953977762,0.0303810697275804
"2009-03-01","Cancer",545,545,6.30078579466324,6.30078579466324,28.9781746031746,31.2943650793651,0.0535877081350478,0.0574010780543608,48357,48357,10.786366268065,10.786366268065,268.130952380954,341.239999999998,0.00745704504408806,0.00914144473329159
"2009-03-01","COVID-19",54,54,3.98898404656427,3.98898404656427,-239.121031746032,-239.466746031746,-0.125884779496472,-0.135365903630214,0,0,-Inf,-Inf,-243.069444444445,-243.069444444445,NA,NA
"2009-03-01","Diabetes",120,120,4.78749174278205,4.78749174278205,16.3769841269841,16.3769841269841,0.140207523479478,0.140207523479478,6200,6200,8.73230457103318,8.73230457103318,20.541666666667,20.3507341269842,0.00905347900253162,0.00901649066166677
"2009-03-01","Heart",230,230,5.4380793089232,5.4380793089232,29.7380952380952,29.7380952380952,0.130681664342987,0.130681664342987,58644,58644,10.9792405470582,10.9792405470582,274.855158730163,274.855158730155,0.00931629304165504,0.00931629304165504
"2009-03-01","Homicide",429,429,6.06145691892802,6.06145691892802,30.7142857142857,30.7142857142857,0.104056008438159,0.104056008438159,1362,1362,7.21670948670946,7.21670948670946,68.9464285714284,72.698511904762,0.0593830758473288,0.0630050060906528
"2009-03-01","Influenza",48,48,3.87120101090789,3.87120101090789,-14.7757936507937,7.28992063492063,0.0574514647199567,0.0955801914343644,5136,5136,8.5440298453698,8.5440298453698,255.924603174602,255.924603174603,0.0516204659142065,0.0516204659142065
"2009-03-01","Overdose",145,145,4.97673374242057,4.97673374242057,20.3452380952381,20.3152380952381,0.18488082589433,0.184584718736786,3002,3002,8.00703401219341,8.00703401219341,30.3829365079364,30.1758928571426,0.0298795967998755,0.0298298722627628
"2009-03-01","Respiratory Diseases",57,57,4.04305126783455,4.04305126783455,-0.388888888888893,-0.388888888888893,0.0016868354840005,0.0016868354840005,13419,13419,9.50442689210096,9.50442689210096,404.220238095237,402.320912698413,0.0356150833163706,0.0353824531237219
"2009-03-01","STDs",113,113,4.72738781871234,4.72738781871234,0.865079365079353,0.865079365079367,0.0315423846821989,0.0315423846821989,845,845,6.73933662735717,6.73933662735717,22.797619047619,22.7976190476192,0.0205194994462969,0.0205194994462969
"2009-03-01","Stroke",167,167,5.11799381241676,5.11799381241676,22.4702380952381,22.4702380952381,0.15965816078019,0.15965816078019,11379,11379,9.33952483035701,9.33952483035701,-174.214285714286,-174.214285714286,-0.00894794105252927,-0.00894794105252927
"2009-03-01","Suicide",190,190,5.24702407216049,5.24702407216049,-6.9702380952381,-6.9714880952381,0.00357028055396036,0.00356137201175155,3044,3044,8.02092771898158,8.02092771898158,-71.5,-71.5275000000001,-0.0155095452845426,-0.0155217246197523
"2009-03-01","Terrorism",299,299,5.70044357339069,5.70044357339069,-16.0892857142857,-16.0892857142857,0.00514257531476492,0.00514257531476492,0,0,-Inf,-Inf,0.811507936507933,0.811507936507937,NA,NA
"2009-03-01","Traffic Accidents",113,113,4.72738781871234,4.72738781871234,7.27579365079366,7.27579365079364,0.0700644485335156,0.0700644485335156,3032,3032,8.01697774676226,8.01697774676226,-49.0714285714284,-41.1895238095235,-0.00831988187340116,-0.00503376019753432
"2009-04-01","Alzheimers",97,97,4.57471097850338,4.57471097850338,-28.0138888888889,-28.047123015873,-0.239538495744259,-0.23978830680592,6647,6647,8.80192090404158,8.80192090404158,304.888888888889,313.528888888888,0.0442162888388413,0.0449236126870804
"2009-04-01","Cancer",530,530,6.27287700654617,6.27287700654617,2.17658730158735,0.00325396825394364,0.00789595988310854,0.00446921493705776,46315,46315,10.7432211616881,10.7432211616881,348.049603174601,348.049603174601,0.00661730264322635,0.00661730264322635
"2009-04-01","COVID-19",132,132,4.88280192258637,4.88280192258637,-33.0952380952381,63.2985714285714,0.794682530448436,0.81608999594366,0,0,-Inf,-Inf,-2692.33333333333,-1658.95380952381,NA,NA
"2009-04-01","Diabetes",107,107,4.67282883446191,4.67282883446191,-13.9920634920635,-8.83490079365079,-0.0833910993831406,-0.060387532550906,5659,5659,8.64100247714252,8.64100247714252,-68.9007936507933,-36.2165079365068,-0.0163917456457803,-0.012794727630359
"2009-04-01","Heart",175,175,5.16478597392351,5.16478597392351,-40.8531746031746,-34.3450793650794,-0.175927219189834,-0.160761955344435,54636,54636,10.9084482851228,10.9084482851228,899.583333333328,899.583333333336,0.0101953269191011,0.0101953269191011
"2009-04-01","Homicide",485,485,6.18414889093748,6.18414889093748,79.6646825396825,79.6646825396825,0.164081432031393,0.164081432031392,1421,1421,7.2591161280971,7.2591161280971,23.0416666666667,22.8967658730157,0.0168358432423679,0.0167731507097031
"2009-04-01","Influenza",159,159,5.06890420222023,5.06890420222023,126.220238095238,116.60119047619,1.31215389370514,1.29907355058155,4362,4362,8.38068594676157,8.38068594676157,543.488095238095,543.488095238095,0.0694479964384378,0.0694479964384378
"2009-04-01","Overdose",139,139,4.93447393313069,4.93447393313069,0.90873015873018,0.938730158730152,-0.0168714836682806,-0.0165753765107377,2755,2755,7.92117272158701,7.92117272158701,-96.9126984126983,-96.9484920634918,-0.0415385968699935,-0.04156741627716
"2009-04-01","Respiratory Diseases",43,43,3.76120011569356,3.76120011569356,-14.5912698412698,-10.0988888888889,-0.223076127709217,-0.195394145468266,12196,12196,9.40886330810815,9.40886330810815,338.426587301588,337.394583333333,0.0245144872441099,0.0243877878837537
"2009-04-01","STDs",134,134,4.89783979995091,4.89783979995091,21.906746031746,22.116746031746,0.18435082729806,0.185171817551043,793,793,6.67582322163485,6.67582322163485,-4.92857142857144,-4.92857142857144,-0.00163192626813125,-0.00163192626813125
"2009-04-01","Stroke",155,155,5.04342511691925,5.04342511691925,-18.0416666666667,-18.0416666666667,-0.11051416827876,-0.110514168278761,10773,10773,9.28479828289419,9.28479828289419,354.061507936507,354.061507936509,0.022366265404143,0.022366265404143
"2009-04-01","Suicide",247,247,5.50938833662798,5.50938833662798,50.8928571428571,57.8739880952381,0.251444159495853,0.26369459089338,3027,3027,8.01532730902172,8.01532730902172,32.3789682539682,32.3514682539685,0.00837356647377518,0.00836138713856549
"2009-04-01","Terrorism",328,328,5.79301360838414,5.79301360838414,77.1111111111111,76.9611111111111,0.196572632505652,0.195165070494149,0,0,-Inf,-Inf,-1.23809523809524,-1.23809523809524,NA,NA
"2009-04-01","Traffic Accidents",142,142,4.95582705760126,4.95582705760126,27.0773809523809,28.8992857142857,0.222991279840362,0.233554958349633,3253,3253,8.08733292647335,8.08733292647335,119.109126984127,119.109126984127,0.0403991903448784,0.0403991903448784
"2009-05-01","Alzheimers",110,110,4.70048036579242,4.70048036579242,11.5992063492063,11.5992063492064,0.108249098141843,0.108249098141844,6155,6155,8.72502003861855,8.72502003861855,-153.742063492064,-162.382063492063,-0.0324274371253015,-0.0331347609735406
"2009-05-01","Cancer",562,562,6.33150184989369,6.33150184989369,3.59126984126976,6.09793650793654,0.000734860464549847,0.00463882248017278,46883,46883,10.7554104153775,10.7554104153775,-565.545634920636,-565.545634920636,-0.01177093581558,-0.01177093581558
"2009-05-01","COVID-19",171,171,5.14166355650266,5.14166355650266,132.242063492064,59.3849206349207,0.229058420254208,0.220296870354,0,0,-Inf,-Inf,1451.35317460318,399.324900793655,NA,NA
"2009-05-01","Diabetes",117,117,4.76217393479776,4.76217393479776,5.40674603174604,0.449146825396824,-0.00171787104805254,-0.0237302277731359,5640,5640,8.6376393444921,8.6376393444921,124.075396825397,91.1423611111104,0.0170275969716744,0.013402344529041
"2009-05-01","Heart",168,168,5.12396397940326,5.12396397940326,-16.8115079365079,-22.6562698412698,-0.117961844879634,-0.130697100576805,53967,53967,10.8961280276308,10.8961280276308,293.125,293.125,0.00384050218358745,0.00384050218358745
"2009-05-01","Homicide",398,398,5.98645200528444,5.98645200528444,-96.1071428571428,-96.1071428571428,-0.215685039041452,-0.215685039041452,1497,1497,7.31121838441963,7.31121838441963,-23.9027777777778,-24.0476785714284,-0.0144699522851175,-0.0145326448177823
"2009-05-01","Influenza",368,368,5.90808293816893,5.90808293816893,222.275793650794,210.609126984127,1.0804376192175,1.057411259928,3947,3947,8.28071107566285,8.28071107566285,295.785714285715,295.785714285714,0.0581644783846187,0.0581644783846187
"2009-05-01","Overdose",115,115,4.74493212836325,4.74493212836325,-26.4226190476191,-25.5864285714286,-0.187641868106097,-0.184962952594222,2938,2938,7.98548435673382,7.98548435673382,45.3908730158732,104.977063492063,0.035337795772997,0.0421402963034234
"2009-05-01","Respiratory Diseases",55,55,4.00733318523247,4.00733318523247,9.94246031746031,6.27579365079365,0.168084865668652,0.146847004278475,11730,11730,9.36990494164752,9.36990494164752,216.589285714286,216.589285714286,0.0186894341351493,0.0186894341351493
"2009-05-01","STDs",124,124,4.82028156560504,4.82028156560504,-10.8353174603174,-10.7400793650794,-0.0862806710727222,-0.0859129545920592,785,785,6.66568371778241,6.66568371778241,-14.6765873015872,-14.6591666666667,-0.0123239647790383,-0.0122791094097936
"2009-05-01","Stroke",147,147,4.99043258677874,4.99043258677874,3.06944444444446,3.06944444444446,0.00674736205001647,0.00674736205001736,10626,10626,9.27105910701089,9.27105910701089,0.724206349206725,0.724206349204906,-0.00141165576676983,-0.00141165576676983
"2009-05-01","Suicide",222,222,5.40267738187228,5.40267738187228,-29.0575396825397,-36.0399206349206,-0.144057184453565,-0.156316524393299,3266,3266,8.09132127353041,8.09132127353041,102.72619047619,102.72619047619,0.0346945443687314,0.0346945443687314
"2009-05-01","Terrorism",315,315,5.75257263882563,5.75257263882563,-44.2440476190476,-44.0940476190476,-0.156703385692917,-0.155295823681415,3,3,1.09861228866811,1.09861228866811,3.0952380952381,3.0952380952381,NA,NA
"2009-05-01","Traffic Accidents",119,119,4.77912349311153,4.77912349311153,-19.6845238095238,-21.5064285714286,-0.150646273733821,-0.161209952243092,3543,3543,8.17272910486547,8.17272910486547,-74.718253968254,-74.718253968254,-0.018447118566284,-0.018447118566284
"2009-06-01","Alzheimers",98,98,4.58496747867057,4.58496747867057,-8.8313492063492,-8.2775396825397,-0.0779580457902247,-0.074702616703572,5678,5678,8.64435433703292,8.64435433703292,-0.337301587301226,-2.47111111111099,-0.00627578837146103,-0.00644440678830094
"2009-06-01","Cancer",560,560,6.3279367837292,6.3279367837292,31.8630952380953,29.5240476190476,0.0639789454956521,0.0605246569782798,45895,45895,10.7341114576532,10.7341114576532,574.496031746035,574.496031746035,0.0118272989005934,0.0118272989005952
"2009-06-01","COVID-19",67,67,4.20469261939097,4.20469261939097,-21.0873015873016,-44.278253968254,-0.840356311571798,-0.843521103033074,0,0,-Inf,-Inf,1267.25,1140.81361111111,NA,NA
"2009-06-01","Diabetes",103,103,4.63472898822964,4.63472898822964,-15.202380952381,-15.1547619047619,-0.132191602008096,-0.13192482793435,5300,5300,8.57546209954021,8.57546209954021,27.5317460317465,24.2167857142858,-0.00259435583940082,-0.0029453705166258
"2009-06-01","Heart",154,154,5.03695260241363,5.03695260241363,-7.23214285714286,-7.89547619047619,-0.0478636426570063,-0.0502936508052345,50725,50725,10.834174164694,10.834174164694,252.875000000007,252.875,0.000983424421189483,0.000983424421189483
"2009-06-01","Homicide",372,372,5.91889385427315,5.91889385427315,-29.2063492063492,-22.468253968254,-0.0632584434739938,-0.0545652323469783,1459,1459,7.28550654852279,7.28550654852279,-59.6507936507937,-59.6507936507937,-0.0381839589424198,-0.0381839589424189
"2009-06-01","Influenza",142,142,4.95582705760126,4.95582705760126,-201.904761904762,-202.792380952381,-0.697896665950909,-0.707122345402187,3866,3866,8.25997565976828,8.25997565976828,321.204365079365,321.204365079365,0.0831959403484053,0.0831959403484053
"2009-06-01","Overdose",117,117,4.76217393479776,4.76217393479776,7.13293650793652,6.29674603174604,0.0449832854266319,0.0423043699147563,2702,2702,7.90174751852014,7.90174751852014,-61.480158730159,-121.066349206349,-0.0385781000765721,-0.0453806006069986
"2009-06-01","Respiratory Diseases",44,44,3.78418963391826,3.78418963391826,-4.88888888888889,-5.71460317460317,-0.145064439097924,-0.151508559948698,10583,10583,9.26700421909372,9.26700421909372,-101.29761904762,-101.29761904762,-0.0090817938094645,-0.0090817938094645
"2009-06-01","STDs",111,111,4.70953020131233,4.70953020131233,-20.3730158730159,-18.8968253968254,-0.1450050057036,-0.146894812257527,779,779,6.65801104587075,6.65801104587075,28.0119047619047,27.8493253968254,0.0308402222709026,0.0304245864464026
"2009-06-01","Stroke",151,151,5.01727983681492,5.01727983681492,-21.8690476190476,-21.8690476190476,-0.123239508592619,-0.123239508592619,9717,9795.45,9.18163220783944,9.18967327113039,-103.424603174602,-32.1603174603151,-0.0180020929269844,-0.0106974507127759
"2009-06-01","Suicide",188,188,5.23644196282995,5.23644196282995,-17.6130952380952,-17.6130952380952,-0.0954360172719069,-0.0954360172719069,3254,3254,8.08764028777898,8.08764028777898,74.9742063492063,79.38123015873,0.0252455624206984,0.0262509025108315
"2009-06-01","Terrorism",262,262,5.5683445037611,5.5683445037611,-47.4543650793651,-47.4543650793651,-0.160355438818823,-0.160355438818822,2,2,0.693147180559945,0.693147180559945,-2.90079365079365,-2.39079365079365,NA,NA
"2009-06-01","Traffic Accidents",98,98,4.58496747867057,4.58496747867057,-16.2718253968254,-16.2718253968254,-0.158862843796005,-0.158862843796005,3501,3501,8.16080392095467,8.16080392095467,-114.013888888889,-114.013888888889,-0.0308659588341893,-0.0308659588341893
"2009-07-01","Alzheimers",97,97,4.57471097850338,4.57471097850338,-1.67261904761905,-2.21746031746031,-0.030850772464186,-0.0339191672801515,5828,5828,8.6704291673151,8.6704291673151,-7.6309523809532,-5.56039682539722,0.00413431722659219,0.00412678065295502
"2009-07-01","Cancer",513,513,6.24027584517077,6.24027584517077,-51.7857142857143,-51.7857142857142,-0.0980227762906081,-0.0980227762906081,47523,47523,10.768969083357,10.768969083357,23.6944444444453,24.3797222222202,0.000938642946637813,0.000951726729381264
"2009-07-01","COVID-19",62,62,4.12713438504509,4.12713438504509,52.5376984126984,62.5417857142857,-0.0016792634843803,-0.000412155999558017,0,0,-Inf,-Inf,-477.238095238095,-246.037996031746,NA,NA
"2009-07-01","Diabetes",106,106,4.66343909411207,4.66343909411207,7.39880952380953,7.20984126984126,0.0871653795313314,0.0795257598387691,5337,5337,8.58241897633394,8.58241897633394,-37.6984126984125,-30.3139484126978,-0.00392106423181637,-0.00302838846598341
"2009-07-01","Heart",174,174,5.15905529921453,5.15905529921453,26.1587301587302,26.0386507936508,0.164628165582231,0.159439476873635,51321,51321,10.8458553041204,10.8458553041204,-191.125,-196.530436507936,-0.00315367951535706,-0.00322488464166781
"2009-07-01","Homicide",373,373,5.92157841964382,5.92157841964382,13.9345238095239,7.63293650793651,0.0153388875238845,0.0071970129492156,1610,1610,7.38398945797851,7.38398945797851,29.7757936507937,30.7959920634921,0.0205354363032422,0.0209743644262597
"2009-07-01","Influenza",100,100,4.60517018598809,4.60517018598809,-38.2321428571428,-35.1834920634921,-0.237564210641195,-0.224927294274018,3656,3656,8.20412493257404,8.20412493257404,-61.0853174603171,-61.0853174603171,-0.0190179584508847,-0.0190179584508847
"2009-07-01","Overdose",119,119,4.77912349311153,4.77912349311153,-3.125,-2.47928571428572,-0.00870133549593444,-0.00661953185323672,2853,2853,7.9561263512135,7.9561263512135,65.0992063492063,71.5317857142854,0.0234765608193461,0.0242836871907199
"2009-07-01","Respiratory Diseases",57,57,4.04305126783455,4.04305126783455,10.9186507936508,11.4068253968254,0.240298258654142,0.243501397940513,10013,10013,9.2116395277078,9.2116395277078,-246.103174603175,-242.304523809524,-0.0229166305035253,-0.0224513701182296
"2009-07-01","STDs",86,86,4.45434729625351,4.45434729625351,-18.2857142857143,-20.0496428571429,-0.22019968111976,-0.219430165445064,745,745,6.61338421837956,6.61338421837956,-54.1051587301587,-53.98875,-0.0718617089489486,-0.071512630836116
"2009-07-01","Stroke",159,159,5.06890420222023,5.06890420222023,6.82936507936506,6.82686507936509,0.050677809323318,0.0506682558479277,10001,10001,9.21044036697652,9.21044036697652,118.210317460316,45.6971230158724,0.0131387854975138,0.00575767634195934
"2009-07-01","Suicide",227,227,5.4249500174814,5.4249500174814,46.8690476190476,46.9216666666667,0.215589782847756,0.215981020820912,3246,3246,8.08517874807454,8.08517874807454,-113.930555555556,-114.865912698413,-0.0356792863673974,-0.0358693774294032
"2009-07-01","Terrorism",241,241,5.48479693349065,5.48479693349065,5.16865079365078,4.80892857142851,-0.0087387967148338,-0.0121982767202855,0,0,-Inf,-Inf,-0.295634920634921,-0.805634920634917,NA,NA
"2009-07-01","Traffic Accidents",104,104,4.64439089914137,4.64439089914137,6.75992063492065,6.75992063492065,0.0639901506978733,0.0639901506978733,3624,3624,8.19533366716287,8.19533366716287,-90.5912698412699,-81.1617460317461,-0.0183100632824758,-0.0162674815852935
"2009-08-01","Alzheimers",117,117,4.76217393479776,4.76217393479776,21.422619047619,21.422619047619,0.212645414609252,0.212645414609253,6065,6065,8.71028982137815,8.71028982137815,185.781746031746,187.257936507937,0.0304635218860145,0.0309240434837452
"2009-08-01","Cancer",616,616,6.42324696353352,6.42324696353352,103.365079365079,103.245079365079,0.183969740444109,0.183648247501369,47713,47713,10.7729591764327,10.7729591764327,-237.694444444445,-238.37972222222,-0.00493312377540711,-0.00494620755815056
"2009-08-01","COVID-19",96,96,4.56434819146784,4.56434819146784,34.8928571428571,34.6247619047619,0.455609906955937,0.448313436356594,0,0,-Inf,-Inf,0.061507936507935,0.0615079365079367,NA,NA
"2009-08-01","Diabetes",105,105,4.65396035015752,4.65396035015752,0.496031746031733,0.906984126984128,-0.0100658590751594,-0.00153744643480636,5276,5276,8.5709235138372,8.5709235138372,-8.40079365079418,-12.983174603175,-0.00276403873237996,-0.00365175891310621
"2009-08-01","Heart",205,205,5.32300997913841,5.32300997913841,33.8055555555555,34.5798412698413,0.177670324002197,0.18484455620625,50075,50075,10.821277160534,10.821277160534,-381.92658730159,-377.536150793647,-0.00860365986450518,-0.00854596554677123
"2009-08-01","Homicide",406,406,6.00635315960173,6.00635315960173,39.5218253968254,39.5218253968254,0.104596401619044,0.104596401619044,1512,1512,7.32118855673948,7.32118855673948,-17.7103174603176,-17.7103174603176,-0.0130245644346889,-0.0130245644346898
"2009-08-01","Influenza",148,148,4.99721227376411,4.99721227376411,38.4444444444444,38.3668253968254,0.171385028155805,0.166140513164465,3451,3451,8.146419323098,8.146419323098,-84.5119047619046,-87.3947619047613,-0.0233680212893805,-0.0243176699026364
"2009-08-01","Overdose",141,141,4.94875989037817,4.94875989037817,20.8293650793651,20.1836507936508,0.155446485892575,0.153364682249878,2886,2886,7.96762673933382,7.96762673933382,99.1686507936511,99.1686507936511,0.0354374721328004,0.0354374721328004
"2009-08-01","Respiratory Diseases",53,53,3.97029191355212,3.97029191355212,-0.523809523809518,-0.714285714285715,0.000210115261946697,-0.00579378180810419,9813,9813,9.1914633162065,9.1914633162065,155.662698412698,134.846984126985,0.0157736008272735,0.0132312608522938
"2009-08-01","STDs",130,130,4.86753445045558,4.86753445045558,57.4880952380952,57.4880952380952,0.487296284327315,0.487296284327315,727,727,6.58892647753352,6.58892647753352,-21.4325396825398,-21.4037896825397,-0.021931630924021,-0.0219099285815982
"2009-08-01","Stroke",204,204,5.31811999384422,5.31811999384422,38.5198412698413,39.9131746031746,0.223039203674267,0.228203726246218,9881,9881,9.19836900019496,9.19836900019496,-154.74007936508,-153.753670634922,-0.0151051171473711,-0.0150448900961724
"2009-08-01","Suicide",232,232,5.44673737166631,5.44673737166631,4.83730158730157,4.87224206349205,0.0232709325606928,0.0232363636358084,3305,3305,8.10319175228579,8.10319175228579,81.1507936507937,78.4841269841268,0.0267206578462709,0.0261045063047849
"2009-08-01","Terrorism",253,253,5.53338948872752,5.53338948872752,-6.29365079365078,-5.90555555555551,-0.00319632679657911,0.000534576365847528,4,4,1.38629436111989,1.38629436111989,3.57539682539682,3.57539682539683,NA,NA
"2009-08-01","Traffic Accidents",134,134,4.89783979995091,4.89783979995091,18.7857142857143,18.8157142857143,0.164013923112614,0.164198328789173,3647,3647,8.20166019080868,8.20166019080868,60.093253968254,50.6637301587302,0.0146886447633463,0.012646063066164
"2009-09-01","Alzheimers",112,112,4.71849887129509,4.71849887129509,-3.14285714285714,-3.25047619047619,-0.00845719433088199,-0.0107016055791416,5933,5933,8.68828526625864,8.68828526625864,-163.704365079365,-163.284365079366,-0.0286824551707863,-0.0285522390860979
"2009-09-01","Cancer",593,593,6.38519439899773,6.38519439899773,-7.43650793650795,-7.31650793650795,-0.00452319896900466,-0.00420170602626513,46597,46597,10.749291440359,10.749291440359,253.706349206346,253.706349206346,0.00502121414267087,0.00502121414267087
"2009-09-01","COVID-19",100,100,4.60517018598809,4.60517018598809,22.5615079365079,22.8296031746032,0.0846560611522369,0.0919525317515797,0,0,-Inf,-Inf,14.2837301587302,14.2837301587302,NA,NA
"2009-09-01","Diabetes",115,115,4.74493212836325,4.74493212836325,15.3392857142857,15.3392857142857,0.148551518949521,0.148551518949522,5197,5210.23,8.55583681500844,8.55837927964633,-20.2142857142853,-3.03190476190503,-0.00505672675147473,-0.00174761167751925
"2009-09-01","Heart",195,195,5.27299955856375,5.27299955856375,-5.35317460317461,-5.41317460317458,-0.0241487062781873,-0.0246676078929466,49594,49818.28,10.8116251376539,10.8161372639328,432.190476190481,585.795119047616,0.00762421930982882,0.0107057561068391
"2009-09-01","Homicide",412,412,6.02102334934953,6.02102334934953,25.515873015873,25.275873015873,0.0529754697741591,0.05227065249038,1347,1347,7.20563517641036,7.20563517641036,-90.9027777777776,-90.9027777777776,-0.0661168830683785,-0.0661168830683776
